ticket_id,title,description,category,priority,created_at,num_comments,is_reopened,resolution_duration_hours
1702,Ticket 1702: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-02-10 00:52:36.300586,15,False,51.14
1703,Ticket 1703: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-08-26 05:52:36.300594,10,False,28.64
1704,Ticket 1704: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-02-16 00:52:36.300602,14,True,21.64
1705,Ticket 1705: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-01-14 04:52:36.300610,8,False,32.11
1706,Ticket 1706: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-09-12 14:52:36.300620,13,True,58.42
1707,Ticket 1707: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-04-28 10:52:36.300628,5,False,17.04
1708,Ticket 1708: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-01-09 20:52:36.300638,11,False,12.0
1709,Ticket 1709: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-08 20:52:36.300648,5,True,57.88
1710,Ticket 1710: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-04-13 18:52:36.300657,0,False,20.36
1711,Ticket 1711: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-03-05 13:52:36.300666,11,False,19.93
1712,Ticket 1712: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-07-06 13:52:36.300675,14,False,78.91
1713,Ticket 1713: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-12-22 23:52:36.300683,0,False,22.34
1714,Ticket 1714: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-08-19 08:52:36.300695,3,True,46.59
1715,Ticket 1715: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-07-13 19:52:36.300704,11,False,13.01
1716,Ticket 1716: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-04-20 00:52:36.300712,0,False,9.85
1717,Ticket 1717: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-07-30 19:52:36.300721,11,False,43.48
1718,Ticket 1718: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-10-08 16:52:36.300729,7,False,14.73
1719,Ticket 1719: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-01-13 18:52:36.300737,12,True,53.92
1720,Ticket 1720: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-04-08 09:52:36.300746,5,False,19.08
1721,Ticket 1721: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-11-08 03:52:36.300754,10,False,34.89
1722,Ticket 1722: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-09-14 00:52:36.300764,8,False,32.95
1723,Ticket 1723: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-03-20 15:52:36.300776,0,False,14.79
1724,Ticket 1724: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-02-02 07:52:36.300784,13,False,30.7
1725,Ticket 1725: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-06-02 16:52:36.300793,6,False,20.01
1726,Ticket 1726: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-04-29 07:52:36.300801,0,False,16.97
1727,Ticket 1727: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-03-24 04:52:36.300809,11,False,17.64
1728,Ticket 1728: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-06-10 00:52:36.300819,15,False,29.5
1729,Ticket 1729: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-07-22 22:52:36.300828,10,False,18.49
1730,Ticket 1730: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-05-09 02:52:36.300837,13,False,13.64
1731,Ticket 1731: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-11-20 11:52:36.300846,6,False,27.33
1732,Ticket 1732: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-08-05 17:52:36.300854,11,False,20.54
1733,Ticket 1733: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-07-19 14:52:36.300863,13,False,21.26
1734,Ticket 1734: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-08-22 06:52:36.300871,11,False,15.52
1735,Ticket 1735: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-12-22 07:52:36.300880,3,False,35.59
1736,Ticket 1736: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-05-10 04:52:36.300888,0,True,22.14
1737,Ticket 1737: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-08-17 17:52:36.300896,11,False,53.49
1738,Ticket 1738: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-12-10 16:52:36.300905,2,False,12.36
1739,Ticket 1739: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-10-04 21:52:36.300913,1,False,10.45
1740,Ticket 1740: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-11-19 20:52:36.300921,11,False,15.93
1741,Ticket 1741: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-13 02:52:36.300929,7,False,26.08
1742,Ticket 1742: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-05-26 04:52:36.300938,8,False,23.97
1743,Ticket 1743: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-03-19 22:52:36.300946,3,False,20.98
1744,Ticket 1744: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-11-27 20:52:36.300954,13,False,31.54
1745,Ticket 1745: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-12 04:52:36.300963,3,False,39.68
1746,Ticket 1746: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-06-27 07:52:36.300971,15,False,22.59
1747,Ticket 1747: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-08-07 01:52:36.300981,3,True,85.08
1748,Ticket 1748: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-08-13 17:52:36.300990,5,True,81.9
1749,Ticket 1749: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-05-07 01:52:36.300999,3,False,28.38
1750,Ticket 1750: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-11-07 03:52:36.301007,5,False,37.74
1751,Ticket 1751: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-04 21:52:36.301015,11,False,39.63
1752,Ticket 1752: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-07-25 05:52:36.301024,5,False,24.21
1753,Ticket 1753: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-05-13 15:52:36.301032,8,False,13.71
1754,Ticket 1754: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-04-14 09:52:36.301040,11,True,39.45
1755,Ticket 1755: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-11-01 08:52:36.301048,1,False,14.62
1756,Ticket 1756: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-03-01 16:52:36.301057,6,False,13.08
1757,Ticket 1757: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-03-13 00:52:36.301065,15,False,31.93
1758,Ticket 1758: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-02-23 11:52:36.301074,7,False,20.32
1759,Ticket 1759: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-10-22 01:52:36.301082,1,False,60.55
1760,Ticket 1760: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-05-01 04:52:36.301093,0,False,34.66
1761,Ticket 1761: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-02-20 21:52:36.301101,10,False,55.21
1762,Ticket 1762: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2024-12-16 02:52:36.301110,6,False,10.62
1763,Ticket 1763: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-03-08 11:52:36.301119,6,False,14.94
1764,Ticket 1764: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-12-19 20:52:36.301127,4,True,28.3
1765,Ticket 1765: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-04-07 04:52:36.301135,3,False,21.48
1766,Ticket 1766: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-08-22 06:52:36.301145,2,False,9.05
1767,Ticket 1767: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-08-08 04:52:36.301153,15,False,18.36
1768,Ticket 1768: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-18 18:52:36.301161,6,False,60.5
1769,Ticket 1769: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-08-24 08:52:36.301170,7,False,24.46
1770,Ticket 1770: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2024-08-07 05:52:36.301181,1,False,27.56
1771,Ticket 1771: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-07-13 05:52:36.301191,14,False,34.03
1772,Ticket 1772: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-03-01 08:52:36.301200,15,False,42.2
1773,Ticket 1773: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-04-16 01:52:36.301208,0,False,27.0
1774,Ticket 1774: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-08-05 20:52:36.301218,6,True,29.37
